#Wl[AA]	Flux[erg/cm^2/s/AA]	Error[erg/cm^2/s/AA]	
10275.140955	4.1527e-18	2.9042e-18	8.8656e-18
10275.741137	5.8707e-18	2.7484e-18	8.8651e-18
10276.341318	7.4129e-18	2.7535e-18	8.8645e-18
10276.941500	2.0096e-17	2.7524e-18	8.8640e-18
10277.541682	1.0052e-17	2.6988e-18	8.8634e-18
10278.141864	6.1183e-18	2.6617e-18	8.8629e-18
10278.742045	1.0391e-17	2.6823e-18	8.8623e-18
10279.342227	1.8459e-17	2.6653e-18	8.8618e-18
10279.942409	1.2180e-17	2.6336e-18	8.8612e-18
10280.542590	9.3342e-18	2.6046e-18	8.8607e-18
10281.142772	7.7819e-18	2.6207e-18	8.8601e-18
10281.742954	1.0670e-17	2.6461e-18	8.8595e-18
10282.343135	2.1636e-18	2.6267e-18	8.8590e-18
10282.943317	4.7418e-18	2.6419e-18	8.8584e-18
10283.543499	8.8524e-18	2.6293e-18	8.8579e-18
10284.143681	7.0073e-18	2.6059e-18	8.8573e-18
10284.743862	9.4328e-18	2.6015e-18	8.8568e-18
10285.344044	9.4704e-18	2.5844e-18	8.8562e-18
10285.944226	4.8981e-18	2.6118e-18	8.8557e-18
10286.544407	3.1406e-18	2.9356e-18	8.8551e-18
10287.144589	1.7738e-17	3.4331e-18	8.8546e-18
10287.744771	3.8628e-18	3.5953e-18	8.8540e-18
10288.344952	6.3541e-18	4.9562e-18	8.8535e-18
10288.945134	7.0928e-18	7.5620e-18	8.8529e-18
10289.545316	1.1447e-17	8.0318e-18	8.8524e-18
10290.145498	-7.6949e-18	8.1494e-18	8.8518e-18
10290.745679	-2.9232e-17	5.2287e-18	8.8513e-18
10291.345861	1.5009e-17	2.8216e-18	8.8507e-18
10291.946043	2.0492e-17	2.5271e-18	8.8502e-18
10292.546224	2.5752e-17	2.4881e-18	8.8496e-18
10293.146406	2.0793e-17	2.4762e-18	8.8490e-18
10293.746588	2.0693e-17	2.4862e-18	8.8485e-18
10294.346769	4.6555e-17	2.5843e-18	8.8479e-18
10294.946951	7.2907e-17	2.6703e-18	8.8474e-18
10295.547133	7.8625e-17	2.7084e-18	8.8468e-18
10296.147314	6.8950e-17	2.8837e-18	8.8463e-18
10296.747496	3.6032e-17	2.7596e-18	8.8457e-18
10297.347678	3.0187e-17	2.6108e-18	8.8452e-18
10297.947860	3.4645e-16	3.7318e-18	8.8446e-18
10298.548041	6.3466e-16	4.5307e-18	8.8441e-18
10299.148223	6.4582e-16	4.5475e-18	8.8435e-18
10299.748405	4.9286e-16	4.1440e-18	8.8430e-18
10300.348586	1.0121e-16	2.8771e-18	8.8424e-18
10300.948768	1.8915e-17	2.4229e-18	8.8419e-18
10301.548950	1.5431e-17	2.3794e-18	8.8413e-18
10302.149131	1.7093e-17	2.4236e-18	8.8408e-18
10302.749313	1.6465e-17	2.3926e-18	8.8402e-18
10303.349495	1.5058e-17	2.3814e-18	8.8397e-18
10303.949677	1.9066e-17	2.3934e-18	8.8391e-18
10304.549858	1.7578e-17	2.3757e-18	8.8386e-18
10305.150040	1.0477e-17	3.5128e-18	8.8380e-18
10305.750222	1.1127e-17	3.4716e-18	8.8375e-18
10306.350403	9.9975e-18	3.4341e-18	8.8369e-18
10306.950585	3.5512e-18	3.4613e-18	8.8364e-18
10307.550767	6.4945e-18	3.4686e-18	8.8358e-18
10308.150948	6.2412e-18	3.4598e-18	8.8353e-18
10308.751130	1.8995e-17	3.4320e-18	8.8347e-18
10309.351312	1.1101e-17	3.3864e-18	8.8342e-18
10309.951494	1.2748e-17	3.2808e-18	8.8336e-18
10310.551675	-1.9649e-18	3.3346e-18	8.8331e-18
10311.151857	5.4730e-18	3.7374e-18	8.8325e-18
10311.752039	5.8585e-18	4.0588e-18	8.8319e-18
10312.352220	1.1274e-17	4.3374e-18	8.8314e-18
10312.952402	1.2921e-17	4.2056e-18	8.8308e-18
10313.552584	1.8311e-17	3.8219e-18	8.8303e-18
10314.152765	6.2134e-18	3.3192e-18	8.8297e-18
10314.752947	1.3084e-17	3.1518e-18	8.8292e-18
10315.353129	1.2612e-17	3.0951e-18	8.8286e-18
10315.953311	5.5960e-18	3.0868e-18	8.8281e-18
10316.553492	1.3376e-17	3.0840e-18	8.8275e-18
10317.153674	4.1875e-18	3.0328e-18	8.8270e-18
10317.753856	1.2086e-17	3.0209e-18	8.8264e-18
10318.354037	1.1160e-17	3.0267e-18	8.8259e-18
10318.954219	1.1339e-17	2.9988e-18	8.8253e-18
10319.554401	1.3139e-17	2.9947e-18	8.8248e-18
10320.154583	1.0705e-17	2.9396e-18	8.8242e-18
10320.754764	1.1899e-17	2.9485e-18	8.8237e-18
